['wondr', 'by', 'bni', 'mudah', 'ku', 'transaksi', 'mana', 'tampil', 'tarik', 'lengkap', 'aman', 'fitur', 'fiturnya', 'bayar', 'qris', 'topup', 'ewallet', 'virtual', 'account', 'transfer', 'negeri', 'manajemen', 'kartu', 'promo', 'promo', 'tawar', 'aplikasi', 'initerima', 'kasih', 'wondr', 'by', 'bni']	positive
['bukaada', 'terang', 'kendala', 'sistem', 'yagak', 'hari', 'lohsudah', 'coba', 'clear', 'data', 'hapus', 'aplikasi', 'download', 'tetap', 'hasil', 'samabisa', 'masuk', 'terang', 'suruh', 'refresh', 'fyi', 'seminggumungkin', 'kantor', 'cabang', 'selesai']	neutral
['sudah', 'ikut', 'instruksi', 'verifikasi', 'wajah', 'gagal', 'aplikasi', 'buruk']	negative
['aplikasi', 'kemarin', 'download', 'registrasi', 'langsung', 'pakai', 'e', 'buka', 'suruh', 'bank', 'bni', 'langsung', 'besok', 'minggu', 'bagaimana', 'sama', 'susah']	negative
['mengadakan', 'cardles', 'wonder', 'kalo', 'tolong', 'apk', 'tutup', 'menyusahkan', 'loh', 'sudah', 'atm', 'setor', 'enggak', 'bawa', 'atm', 'apk', 'enggak', 'cardless', 'bni', 'kesal', 'tolong', 'mutasi', 'rekening', 'serta', 'saldo', 'aplikasi', 'bni', 'mobile']	neutral
['bagus', 'update', 'kartu', 'aktif', 'kantor']	positive
['bagaimana', 'login', 'sampai', 'jam', 'enggak bisa', 'stak', 'logo', 'wonder', 'sekali', 'kali', 'ku', 'hapus', 'mencari', 'sinyal', 'bagus', 'sudah', 'ku', 'logout', 'tetap', 'kayak', 'mulu', 'bagaimana', 'tolong', 'baik']	neutral
['aplikasiseribu', 'mudah', 'transaksi', 'perbankankamu', 'wajib', 'langkah', 'maju']	positive
['ribet', 'saja', 'nih', 'aplikasi', 'bni', 'mobil', 'banking', 'sudah', 'enak', 'enggak', 'masuk', 'aplikasi', 'lagimohon', 'kembali', 'saja', 'aplikasi', 'transaksi', 'mudah', 'nyamanjangan', 'ribet', 'transaksi']	negative
['enak', 'pakai', 'aplikasi', 'wondr', 'praktis', 'satset', 'bayar', 'gampang', 'aplikasi', 'mudah']	positive
['transaksi', 'mudah']	positive
['bni', 'belum', 'pindah', 'apk', 'memaksakan', 'pindah', 'susah', 'apk', 'alami', 'ganggu', 'eror', 'kadang', 'guna', 'genting', 'transaksi', 'sulit', 'apk', 'masalah']	negative
['bantu']	positive
['lot', 'kadang', 'enggak', 'masuk']	neutral
['sayang', 'lumayan', 'bagus']	positive
['aplikasi', 'transaksi', 'kartu', 'tolong', 'mudah', 'tarik', 'tunai', 'kartu', 'atm']	neutral
['kode', 'otpsudah', 'masuk', 'data', 'ktp', 'masuk', 'no', 'debit', 'keterangankamu', 'penuh', 'kriteria', 'pakai', 'wondrmohon', 'solusi', 'terima kasih']	neutral
['bintang', 'terang', 'transaksi', 'muncul', 'history', 'transaksi', 'aplikasi', 'muncul', 'ganti', 'bintang']	neutral
['lumayan', 'bagus', 'terimakasih']	positive
['bantu']	neutral
['aplikasi', 'oke', 'tolong', 'fitur', 'cek', 'saldo', 'pinjam']	positive
['verifikasi', 'wajah', 'error', 'mana', 'kedip', 'mata', 'deteksi', 'ulang', 'kali']	neutral
['sih', 'aplikasi', 'wondr', 'eror', 'top', 'up', 'pulsa', 'susah', 'mohon', 'bantu', 'aplikasi', 'wondr', 'bni', 'enggak', 'error']	negative
['aplikasi', 'buruk', 'aplikasi', 'gagal', 'mobile', 'banking', 'bni', 'model', 'enggak', 'kendala', 'wondr', 'by', 'bni', 'ganggu', 'loading']	negative
['semenjak', 'pale', 'aplikasi', 'saldo', 'rp', 'kagak', 'hadeh', 'ribet']	negative
['mantap', 'bagus', 'cepat', 'transaksi', 'bantu']	positive
['mantap', 'proses', 'cepat', 'moga', 'konsisten', 'tingkat', 'thx']	positive
['mbanking', 'beli', 'token', 'listrik', 'suruh', 'download', 'wondr', 'suruh', 'buka', 'reken', 'sudah', 'rekening']	positive
['keren', 'mudah']	positive
['minggu', 'pakai', 'transaksi', 'gagal', 'saldo', 'potong', 'bagaimana']	negative
['tampil', 'tarik', 'fitur', 'bantu', 'transaksi', 'sukses', 'jaya', 'bni']	positive
['bagus', 'muas']	positive
['menu', 'komplit', 'transaksi', 'mudah', 'cepat']	positive
['kirim', 'cepat']	positive
['malam', 'update', 'wondr', 'enggak', 'buka', 'sudah', 'uninstall', 'enggak', 'ba', 'buka']	neutral
['aplikasi', 'parahkatanya', 'suruh', 'berani', 'bni', 'app', 'iniknp', 'register', 'poto', 'ktp', 'verifikasi', 'wajah', 'lgitu', 'verifikasi', 'ai', 'bisa', 'ngedetect', 'wajah', 'coba', 'xparah']	negative
['bagus', 'top', 'up', 'ewallet', 'nominal', 'batas', 'menu', 'tarik', 'tunai', 'kartu']	neutral
['sudah', 'lengkap', 'fitur', 'layan', 'semoga', 'tahan', 'dalam', 'layan', 'nasabah']	positive
['tampil', 'keren', 'transaksi', 'apa', 'sekarang', 'notifnya', 'tagih', 'bayar', 'notif', 'remindernya', 'wondr', 'mantap']	positive
['mudah', 'bayar']	positive
['mudah', 'urus', 'perban', 'baik', 'pagi', 'susah', 'akses']	positive
['dikit', 'dikit', 'optimalin', 'sistem', 'dikit', 'dikit', 'optimalin', 'sistem', 'hapus', 'aplikasi', 'bni', 'mobile']	negative
['bagus', 'ini', 'suka', 'eror', 'login', 'mohon', 'baik', 'aplikasi', 'biar', 'mudah']	negative
['aplikasi', 'sngat', 'parahbru', 'daftar', 'saldo', 'sudah', 'trpotong', 'bnyakaku', 'keluar']	negative
['mudah', 'bertran', 'saksi', 'sisa', 'pinjam']	neutral
['jaga', 'nyaman', 'langgan', 'bni', 'nice']	positive
['bagus', 'bni', 'sayang', 'wondr', 'by', 'trusada', 'optimalin', 'sistem', 'muluk', 'tolong', 'baik', 'nyaman', 'bni', 'sayang']	negative
['siang', 'kak', 'transfer', 'bank', 'gagal', 'sudah', 'dari', 'smlm', 'coba', 'transfer', 'gagal', 'tolong', 'kak', 'baik']	neutral
['bagus', 'cepat', 'mudah']	positive
['saldo', 'ribu', 'tf', 'teman', 'enggak', 'anjir', 'kecewa', 'tolong', 'bantu']	negative
['mudah', 'transaksi']	positive
['lapor', 'mutasi', 'rekening', 'kenpa', 'tanggal', 'lengkap', 'sampai', 'tanggal', 'baru', 'bisa', 'lihat', 'setelah', 'tanggal', 'mohon', 'update']	neutral
['baiknamun', 'baru', 'sistem']	positive
['cepat', 'mudah']	neutral
['ayo', 'buru', 'baru', 'uang', 'ku', 'deh', 'transfer', 'kemarin', 'bank', 'mengirim', 'hasil', 'bni', 'chek', 'enggak', 'masuk', 'sudah', 'menunggu', 'respon']	negative
['buka', 'ganggu', 'mulu', 'butuh', 'banget', 'ganggu', 'mulh']	negative
['aplikasi', 'bagus', 'fitur', 'bagussimpel', 'kurang', 'riwayat', 'transaksi', 'enggak', 'langsung', 'muncul', 'habis', 'transaksi', 'menunggu', 'jam', 'muncul', 'tolong', 'baik']	neutral
['verifikasi', 'wajah', 'gagal', 'sesuai', 'intruksi']	negative
['maksud', 'nyuruh', 'pakai', 'aplikasi', 'user', 'aplikasi', 'bni', 'sudah', 'langsung', 'non', 'aktifin', 'aplikasi', 'bni', 'suruh', 'pakai', 'wonder', 'tolol', 'buka', 'bni', 'muncul', 'pop', 'up', 'aplikasi', 'wonder', 'bikin', 'kesel', 'langsung', 'hardselling', 'smooth', 'akat', 'maksa', 'biar', 'pindah', 'apk']	negative
['bagaimana', 'enggak', 'transaksi', 'baik', 'mulu', 'sudah', 'baik', 'coba']	neutral
['hapus', 'bukti', 'transfer', 'uang', 'masuk', 'gimama', 'fiturnya', 'wondr', 'by', 'bni']	neutral
['nge', 'lag', 'bagaimana', 'urgent', 'mohon', 'perfomanya', 'tingkat', 'bagus', 'aplikaai', 'bni', 'mobile', 'banking']	neutral
['isi', 'token', 'listrik', 'terang', 'gagal', 'saldo', 'sudah', 'potong', 'saldo', 'sampai']	negative
['seing', 'enggak', 'buka', 'tampil', 'enggak', 'log', 'ini', 'susah', 'transaksi', 'jaring', 'aman', 'ganti', 'jaring', 'tetap']	negative
['aplikasi', 'serbaguna', 'enak', 'pakai', 'simpel', 'ribet']	positive
['aplikasi', 'bagus', 'enggak', 'dipakek', 'enggak', 'transaksi', 'apa']	negative
['selamat', 'sore', 'bni', 'transaksi', 'tari', 'tunai', 'atm', 'transaksi', 'diprses', 'saldo', 'potong', 'rbmohon', 'jelas', 'bagimana', 'saldo', 'rekening']	neutral
['aplikasi', 'buka', 'muncul', 'tulisanaplikasi', 'wonder', 'baik']	neutral
['aplikasi', 'bagus', 'bantu', 'mudah', 'transaksi', 'aplikasi', 'bagus', 'tabung', 'investasi']	positive
['seru', 'banget', 'cepat']	positive
['beli', 'token', 'listrik', 'mbanking', 'arah', 'beli', 'aplikasi', 'wondr', 'eh', 'hasil', 'bayar', 'tulis', 'gagal', 'bikin', 'pusing', 'tolong', 'bagus', 'layan', 'memang', 'gagal', 'ambil', 'uang', 'kecuali', 'hasil']	negative
['app', 'bantu', 'nasabah']	positive
['aplikasi', 'bagustransaksi', 'mudah', 'wonder', 'bni']	positive
['batas', 'limit', 'transfer', 'hari', 'pakai', 'mbangking', 'bni', 'topup', 'juta', 'sekarang', 'pakai', 'maksimal', 'juta']	neutral
['banget', 'aplikasi', 'tangal', 'pending', 'hari', 'bayar', 'cicil', 'jatuh', 'tempo', 'mending', 'bni', 'mobile']	negative
['memuduhakan', 'nasabah', 'transaksi', 'karena', 'qris', 'masuk', 'pin', 'angka', 'tampil', 'mobile', 'bankin', 'bagus']	positive
['buka', 'aplikasi', 'crash']	negative
['jelek', 'banget', 'bayar', 'pakai', 'qris', 'saldo', 'bilang', 'kagak', 'mulu']	negative
['simple', 'enteng', 'enggak', 'berat', 'aman', 'terima', 'kasih']	positive
['bagus', 'mudah', 'guna', 'sama', 'banking']	positive
['susah', 'buka']	positive
['buka', 'langsung', 'force', 'close', 'tulis', 'wondr', 'by', 'bni', 'henti', 'reinstall']	neutral
['aplikasi', 'mudah']	positive
['bagusnyaman', 'apk', 'wondr', 'by', 'bni', 'kenapa', 'buka', 'yakatanya', 'perbaikanitu', 'maksud', 'tolong', 'comfirmasi']	positive
['bagus', 'boleh', 'pakai', 'apk', 'enak', 'tf']	positive
['mudah', 'pakai']	positive
['senang', 'wondr', 'buat', 'apk', 'wondr', 'sampai', 'hilang', 'fitur', 'fitur', 'aplikasi', 'sama', 'banking', 'bni', 'semoha', 'kembang', 'apk']	neutral
['buka', 'aplikasi']	negative
['akses', 'loginnya', 'ribet', 'pakai', 'isi', 'token', 'listrik', 'passwordnya', 'suka', 'lupa']	negative
['bantu', 'transaksi']	positive
['ngerih', 'teransaksi', 'atau', 'transfer', 'gede', 'takut', 'gagal', 'kalo', 'aplikasi', 'transfer', 'gagal', 'atau', 'trasaksi', 'gagal', 'saldo', 'ambil', 'inimah', 'saldo', 'ngurangin', 'atau', 'ambil', 'isi', 'smartfreen', 'enggak', 'masuk', 'saldo', 'ambil']	positive
['kali', 'transfer', 'virtual', 'account', 'pakai', 'wondr', 'kurang', 'tranfer', 'via', 'wondr', 'riskan', 'karena', 'butuh', 'pin', 'wondr', 'password', 'transaksi', 'mobile', 'banking', 'bni', 'transaksi', 'virtual', 'account', 'catat', 'uang', 'kurang', 'tuju', 'catat', 'cek', 'mbak', 'bni', 'catat', 'kali', 'nih', 'moga', 'bni', 'baik', 'kurang', 'wondr', 'rasa']	negative
['apps', 'lot', 'susah', 'login']	neutral
['aplikasi', 'lot', 'jelek', 'enggak', 'jelasaplikasi', 'sampah', 'lot', 'banget', 'modal', 'dong', 'kalau', 'bikin', 'aplikasijgn', 'takut', 'rugi']	negative
['pakai', 'wondr', 'by', 'bni', 'asi', 'aplikasi', 'itu', 'fiturnya', 'mudah', 'paham', 'pemulatransaksi', 'mudah', 'ewalletbayar', 'pulsaecommerce', 'pokok', 'top', 'bangetapalagi', 'tabung', 'reksadana', 'jugangebantu', 'pokok', 'magermager', 'rumah', 'tinggal', 'pegang', 'hp', 'klik', 'wondr', 'by', 'bni', 'deh']	positive
['mudah', 'cepat']	positive
['aplikasi', 'wondr', 'scan', 'qris', 'peka', 'nyaman', 'kalo', 'pada', 'bayar']	positive
['sangan', 'mudah', 'urus']	positive
['please', 'ain', 'dark', 'mode', 'biar', 'enak', 'pandang', 'app', 'mata', 'nyaman']	positive
['cepatfleksibeldan', 'praktis']	positive
['wonder', 'benah', 'coba', 'transform', 'bikin', 'repot', 'nasabah', 'transaksi']	negative
['suka', 'masalah', 'kali', 'buka', 'aplikasi', 'jam', 'malam', 'atas']	negative
['salah', 'aplikasi', 'perban', 'bagus', 'mudah', 'fiturnya', 'beli', 'pulsatoken', 'listrik', 'mudah', 'banget', 'good', 'job']	positive
['ribet', 'simple', 'bnimobile', 'transaksi', 'apa', 'wondr', 'ganggu']	negative
['buka', 'aplikasi', 'wonder', 'butuh', 'sabar', 'besarkalah', 'bank', 'himbara', 'buka', 'langsung', 'masuk', 'aplikasi', 'wonder', 'mutermuter', 'maaf', 'baik', 'tolong', 'baik', 'minkita', 'guna', 'ganggu']	negative
['aplikasi', 'upgrade', 'mudah', 'cepat', 'registrasi', 'buat', 'kartu', 'pilih', 'sesuai', 'butuh', 'kartu', 'repot', 'antri', 'kantor', 'kena', 'tambah', 'biaya', 'admin', 'identitas', 'jaga']	positive
['menu', 'rekening', 'koran', 'enggak', 'mutasi', 'enggak', 'lengkap', 'debet', 'kredit', 'saldo']	negative
['tahap', 'sesuai', 'apkikasi', 'oke', 'sih', 'fitur', 'sepenuh', 'akses', 'sabar', 'tunggu']	positive
['praktis', 'efisien', 'transaksi']	positive
['mudah', 'cepat']	positive
['aplikasi', 'bagus', 'daftar', 'enggak', 'ribet', 'daftar', 'menu', 'contoh', 'bayar', 'biaya', 'didik']	neutral
['saldo', 'kurang', 'transaksi']	neutral
['aneh', 'banget', 'enggak bisa', 'login', 'data', 'sudah', 'benar', 'login', 'muncul', 'suka', 'guna', 'wonder', 'sudah', 'klik', 'tuju', 'enggak bisa', 'login', 'bagaimana', 'min']	neutral
['ratingnya', 'sih', 'baca', 'ulas', 'isi', 'keluh', 'mengasih', 'bintang', 'robot', 'keluh', 'berbulanbulan', 'biar', 'tangan', 'tanggap', 'komentar', 'masuk', 'guna', 'enggak', 'baik', 'fitur', 'mbanking', 'bni', 'layan', 'nih', 'nasabah', 'pindah', 'wondr', 'aplikasi', 'payah']	negative
['layan', 'bagus']	positive
['transaksi', 'tampil', 'aplikasi', 'wondr', 'keluar', 'biaya', 'administrasi', 'kartu', 'tampil']	neutral
['aplikasi', 'burik', 'deh', 'mbanking', 'enggak', 'pakai', 'suruh', 'ganti', 'bank', 'aplikasi', 'ganti', 'verifikasi', 'nomor', 'hp', 'gagal', 'no', 'daftar', 'aneh']	negative
['aplikasi', 'mudah', 'sat', 'set', 'urus', 'perban', 'uang', 'tampil', 'oke']	positive
['sumpah', 'kenapa', 'akhirakhir', 'bni', 'kacau', 'banget', 'transaksi', 'ganggu', 'setor', 'tunai', 'enggak', 'masuk', 'rekening']	negative
['salah', 'login', 'transaksi', 'aplikasi', 'sempurna', 'nasabah', 'saran', 'pindah', 'mobile', 'bni', 'wondr', 'salah', 'login', 'transaksi', 'menganggu', 'aktvitas', 'bayar', 'era', 'digital', 'banyak', 'transaksi', 'mobile', 'aplikasi', 'mending', 'ganti', 'bank', 'enggak', 'atm', 'kosong', 'uangnyaa', 'susah', 'banget', 'ya']	negative
['kadang', 'susah', 'masuk', 'mentok', 'logo', 'apk']	neutral
['riwayat', 'transaksi', 'terupdate', 'tolong', 'baik']	neutral
['wonder', 'by', 'bni', 'mudah', 'transakasii', 'fitur', 'login', 'sidik', 'jari', 'praktis', 'banget', 'garibet', 'memasuki', 'password', 'fiturfitur', 'dukung', 'proses', 'transaksi', 'cepat', 'mudah']	positive
['aplikasi', 'buka', 'muncul', 'logo', 'wondr', 'tunggu', 'buka', 'sekian', 'kali', 'hafus', 'nginstal', 'daftar', 'daftar', 'ulang', 'ulang', 'tolong', 'benah', 'daftar', 'download']	positive
['terimakasih', 'aplikasi', 'wonder', 'by', 'bni', 'transaksi', 'mudah', 'simpel', 'cepat']	positive
['transaksi', 'cepat', 'mudah', 'aman']	positive
['wonder', 'bagus', 'sayang', 'lengkapkurang', 'dplk', 'informasi', 'pinjam']	positive
['install', 'ulang', 'ulang', 'sesi', 'berakir', 'tuju', 'syarat', 'begitu']	negative
['ribet', 'pakai', 'wondr', 'jaring', 'hang', 'sinyal', 'hp', 'penuh', 'top', 'up', 'e', 'wallet', 'limit', 'juta', 'hari', 'maks', 'top', 'up', 'bom', 'potong', 'pulsa', 'sms', 'notif', 'banking', 'transaksisaya', 'nyaman', 'pakai', 'bni', 'mobile', 'banking']	negative
['aplikasi', 'kejar', 'tayang', 'release', 'coba', 'study', 'banding', 'aplikasi', 'brmo', 'lengkap', 'mudah', 'nasabah']	negative
['verifikasi', 'email', 'gagal', 'kode', 'otp', 'apps', 'bad', 'apps', 'parah', 'enggak ada', 'solusi', 'outlet', 'mah', 'dar', 'ganti', 'kartu', 'jam', 'sekarang', 'verifikasi', 'outlet', 'efisien']	negative
['mantap', 'sudah', 'keren']	positive
['moga', 'upgrade', 'fitur', 'bni', 'mbanking', 'wondr', 'kayak', 'fitur', 'mobile', 'tunai', 'tarik', 'tunai', 'wondr', 'sedia', 'atm', 'bni', 'tarik', 'tunai', 'alfa', 'setor', 'tunai', 'app', 'wondr', 'sampai', 'aplikasi', 'mbanking', 'karena', 'proper', 'notif', 'masuk', 'buka', 'app', 'sudah', 'bagus', 'sih', 'wondr', 'tunggu', 'sentuh', 'baru']	neutral
['transaksi', 'mudah', 'cepat', 'bantu']	positive
['mudah', 'transaksi', 'uang']	positive
['aplikasi', 'indah', 'guna']	positive
['suruh', 'download', 'wonder', 'fiturfiturnya', 'lengkap', 'tarik', 'tunai', 'bayar', 'didik', 'universitas', 'pilih', 'maksud', 'siapin', 'apknya', 'sebar', 'luas', 'apa', 'bni', 'download', 'apk', 'kocak', 'ya']	neutral
['sempurna', 'limit', 'transaksi', 'sesuai', 'aplikasi', 'limit', 'transfek', 'bank', 'bank', 'atur', 'guna']	neutral
['sngat', 'mudah', 'dalam', 'brtransaksi', 'terima', 'kasih', 'kmudahannya', 'semoga', 'tambah', 'tingkat', 'kedepanx']	positive
['bantu', 'simpel', 'mudah']	positive
['kesini', 'susah', 'log', 'ini', 'yatransaksi']	neutral
['buka', 'nyangkut', 'logo', 'butuh', 'jelas', 'naik', 'bintang']	negative
['aplikasi', 'wondr', 'by', 'bni', 'mudah', 'fiturfitur', 'butuh', 'kemanamana', 'praktis', 'karena', 'metode', 'bayar', 'qris', 'saat', 'uang', 'cash']	positive
['transaksi', 'beli', 'pulsa', 'wonder', 'by', 'bni', 'lapor', 'gagal', 'saldo', 'terpotongmohon', 'jasa']	positive
['muas']	positive
['kok', 'baik', 'urgent', 'riweuh', 'jaring', 'bagus', 'wifi', 'oke', 'akses', 'notifnya', 'kendala', 'coba', 'coba', 'pakai', 'axis', 'telkomsel', 'indosat', 'smartfren', 'kalo', 'jaring', 'masalah', 'youtube', 'netflix', 'pakai']	neutral
['verifikasi', 'email', 'kirim', 'mending', 'pakai', 'bni', 'mobile']	negative
['minggusetelah', 'update', 'aplikasi', 'buka', 'error', 'baik', 'tim', 'tlong', 'sgera', 'baik']	neutral
['update', 'buka', 'notif', 'nonaktif', 'aksesibilitas', 'aksesibilitas', 'hp', 'paksa', 'aplikasi', 'bni']	negative
['enak', 'aplikasi', 'wondr', 'cuaca', 'mendung', 'dikit', 'susah', 'log', 'ini']	neutral
['bagaimana', 'ini', 'idah', 'daftar', 'baru', 'kemarin', 'malah', 'suruh', 'daftar', 'lagi', 'data', 'tohem', 'heran', 'mohon', 'depelovernya', 'apk', 'dibnenahin', 'daftar', 'biar', 'langsung', 'login', 'masuk', 'pinklo', 'setiap', 'baru', 'dftar', 'ngribetin', 'keluh', 'oke', 'kasih', 'dulu', 'baik', 'full']	negative
['daftar', 'aplikasi', 'wonder', 'inidan', 'kali', 'transaksi', 'bagus', 'simpelserta', 'riwayat', 'transaksi', 'disayangkankok', 'kali', 'daftar', 'ulang', 'susah', 'ampun', 'hasil', 'kali', 'gagal', 'besok', 'coba', 'konfirmasi', 'mohon', 'sulit', 'aplikasi']	negative
['aplikasi', 'uang', 'sampah', 'turut', 'susah', 'login']	negative
['mudah', 'transaksi']	positive
['gantj', 'hape', 'proses', 'gampang', 'tak', 'kantor', 'cabangblum', 'kendala', 'sampai', 'sekarang']	positive
['jaring', 'wondr', 'jelek']	negative
['user', 'friendly', 'mudah']	positive
['beralihndr', 'bni', 'mobile', 'bagus', 'ngebug', 'bumn', 'bikin', 'maksimal', 'tolong', 'tingkat', 'maintenace']	neutral
['update', 'jelek', 'bagus', 'luncur', 'ngebut', 'mulu', 'login', 'sinyal', 'bagus']	negative
['susah', 'loginpake', 'wifi', 'kendala', 'mending', 'pakai', 'bni', 'mobile']	neutral
['kalo', 'password', 'pakai', 'sidik', 'jari']	positive
['sederhana', 'bagus']	positive
['aplikasi', 'error', 'force', 'close', 'mulu', 'tiak', 'jaring', 'internet', 'lancar']	negative
