['cepat', 'mudah', 'tampil', 'kini']	positive
['e', 'wallet', 'shopee', 'enggak', 'sekarang', 'isi', 'shopee', 'repot']	positive
['salah', 'login', 'menunggu', 'besok', 'terus', 'bagaimana', 'solusi']	positive
['overall', 'tampil', 'bagus', 'sayang', 'menu', 'layan', 'bayar', 'uang', 'semester', 'kuliah', 'mohon', 'terima kasih']	positive
['februari', 'usia', 'wondr', 'by', 'bni', 'tanya', 'menu', 'kalah', 'bni', 'mobile', 'banking', 'fitur', 'kembang', 'wondr', 'by', 'bni', 'mana', 'sd', 'fitur', 'ganti', 'pin', 'kakak', 'tambah', 'fitur', 'layan', 'ib', 'bni', 'fungsi', 'ib', 'bni', 'bni', 'mobile', 'banking', 'suntik', 'mati', 'menu', 'layan', 'wondr', 'by', 'bni', 'maksimal', 'minimal', 'sama', 'bni', 'mobile', 'banking']	neutral
['mudah', 'didonlod', 'mudah', 'daftar', 'mudah', 'guna', 'baik']	positive
['masuk', 'verifikasi', 'wajah', 'tolong', 'mudah', 'butuh', 'coba', 'berkalikali', 'itu', 'bantu', 'pegawai', 'bni', 'kode', 'verifikasi', 'singkat', 'makan', 'fitur', 'qris', 'tolong', 'langsung', 'daftar', 'otomatis', 'registrasi', 'akun', 'alam', 'tunggu', 'daftar', 'lumayan', 'sulit', 'bayar', 'saat', 'terimakasih', 'tolong', 'kembang']	positive
['aplikasi', 'slow', 'respon', 'kali', 'buka']	negative
['tampil', 'user', 'friendly', 'transaksi', 'apa', 'sat', 'set', 'sat', 'set', 'terima', 'kasih', 'bni']	positive
['aplikasi', 'mudah']	positive
['eror', 'verifikasi', 'ulang', 'log', 'ini', 'apk', 'ribet', 'bni', 'banyak', 'aplikasi']	negative
['update', 'kok', 'akses', 'susah', 'masuk', 'sinyal', 'bagus', 'kecewa', 'tolong', 'aplikasi', 'baik', 'sampai', 'gua', 'hapus', 'download', 'ulang', 'tetap', 'log', 'ini', 'stuck', 'wondr', 'begitu', 'doang', 'aneh']	negative
['bantu', 'aplikasi']	positive
['kaget', 'aplikasi', 'fiturnya', 'lengkap', 'bayar', 'listrik', 'tagih', 'beli', 'pulsa', 'cepat', 'banget', 'masuk', 'aman', 'enak', 'jaga', 'banget', 'sudah', 'kuputusin', 'transaksi', 'aplikasi', 'top', 'markotoop']	positive
['bantu', 'lola', 'kirim', 'otp', 'buka', 'rekening']	positive
['bukaada', 'terang', 'kendala', 'sistem', 'yagak', 'hari', 'lohsudah', 'coba', 'clear', 'data', 'hapus', 'aplikasi', 'download', 'tetap', 'hasil', 'samabisa', 'masuk', 'terang', 'suruh', 'refresh', 'fyi', 'seminggumungkin', 'kantor', 'cabang', 'selesai']	neutral
['mudah', 'tf', 'bank', 'pada', 'app', 'dulu']	positive
['cepat', 'proses']	positive
['mudah', 'tarik', 'bantu', 'kerja', 'masyarakat']	positive
['aplikasi', 'mudah', 'simpel', 'transaksi', 'kartu', 'menu', 'mobile', 'tunai', 'lengkap', 'wondr', 'note', 'visual', 'sebal', 'gin', 'simpel', 'ringan', 'lancar']	positive
['aplikasi', 'loading', 'ken', 'isi', 'token', 'listrik', 'fiturnya', 'pakai', 'plis', 'token', 'listrik', 'deh', 'habis', 'kemarin']	neutral
['bagus', 'cepat', 'efisien', 'aman']	positive
['install', 'daftar', 'beres', 'hasil', 'logout', 'aplikasi', 'coba', 'login', 'halaman', 'tuju', 'guna', 'aplikasi', 'daftar', 'dicentangin', 'notif', 'sesi', 'selesai', 'instruksi', 'login', 'aplikasi', 'halaman', 'login', 'halaman', 'daftar', 'mobile', 'banking', 'pakai', 'wondr', 'ribet']	neutral
['bintang', 'deskripsi', 'transaksi', 'minim', 'mundur', 'versi', 'bni', 'mobile', 'banking', 'rincian', 'transaksi', 'masuk', 'mohon', 'developer', 'ubah', 'feature', 'rincian', 'transaksi', 'enggak', 'sumber', 'kas', 'masuk', 'uang', 'masuk', 'deskripsi', 'perlu', 'sumber', 'repot', 'bertanya', 'transfer', 'uang', 'uang', 'transaksi']	neutral
['masuk', 'daftar', 'aplikasi', 'mbanking', 'uji', 'sabar', 'ulas', 'masuk']	negative
['pindai', 'wajah', 'ulang', 'kali', 'gagal', 'terusdisamperin', 'bank', 'bisamakan', 'waktubego', 'bni', 'selesai', 'sudah', 'luang', 'bank', 'tolong', 'tuntas', 'buang', 'sudah', 'coba', 'ikut', 'arah', 'belum', 'verifikasi']	negative
['cepat', 'proses']	positive
['mohon', 'baik', 'sistemnyamau', 'login', 'bangetgiliran', 'login', 'fiturnya', 'enggak', 'buka']	neutral
['kirim', 'kode', 'otp', 'susah', 'hidupmalah', 'suruh', 'ulang', 'besok', 'karena', 'gagal', 'kode', 'otp', 'sudah', 'kali', 'efektifmalah', 'pakai', 'mbanking', 'gkbisa', 'dipakai', 'pulaknapa', 'diluncurin', 'aplk']	negative
['aplikasi', 'enggak jelas', 'orang', 'butuh', 'cepat', 'ganggu', 'banget', 'enggak', 'kayak', 'bank', 'belah', 'aplikasi', 'aman', 'lancar', 'jaya']	negative
['layan', 'call', 'center', 'wa', 'centernya', 'buruk', 'berharihari', 'direspon', 'telp', 'suruh', 'menunggu']	positive
['rekomendasi', 'aplikasi', 'eror', 'masak', 'beli', 'token', 'listrik', 'status', 'gagal', 'uang', 'tetap', 'potong', 'sampai', 'coba', 'kali', 'dasar', 'aplikasi', 'kesini', 'enggak', 'waras', 'kalo', 'kayak', 'gin', 'orang', 'orang', 'pindah', 'bank']	negative
['suka', 'pakai', 'app', 'susah', 'buka', 'terupdate', 'akh', 'pakai', 'app', 'bni', 'mobile', 'karena', 'cepat']	neutral
['suka', 'aplikasi', 'baru', 'bni', 'wonder', 'bni', 'aplikasi', 'mudah', 'fitur', 'fitur', 'baru', 'bikin', 'ribet', 'tambah', 'promo', 'promo', 'tarik', 'wonder']	positive
['tampil', 'segar', 'buka', 'rekening', 'jangka', 'sesuai', 'untuk', 'edit', 'nama', 'sesuai', 'mantap', 'transaksi', 'mudah', 'cepat']	positive
['lengkap', 'fiturnya', 'mudah', 'transaksi']	positive
['bingung', 'transfer', 'dana', 'batas', 'nominal']	neutral
['cair', 'bni', 'simponi', 'usia', 'potong', 'tabung', 'bni', 'simponi', 'gaji', 'kalo', 'potong', 'administrasi', 'bulan', 'kontrak', 'kerja', 'potong', 'ribu', 'potong', 'capai', 'juta', 'selesai', 'kontrak', 'usia', 'iya', 'kena', 'potong']	negative
['interface', 'lebih', 'mudah', 'cepat', 'fitur', 'transaksi', 'tarik', 'setor', 'atm', 'pasang', 'seperti', 'mobile', 'banking']	neutral
['layan', 'muas']	positive
['bni', 'layan', 'bagus', 'mudah']	positive
['erorsampai', 'error', 'bisa', 'bukajd', 'susah', 'belanja', 'online', 'transaksi', 'yatolong', 'cepat', 'baik']	neutral
['app', 'bagus', 'bantu', 'cepat', 'kilat']	positive
['tampil', 'fresh', 'guna', 'sederhana', 'harap', 'depan', 'moga', 'transaksi', 'wondr']	positive
['mudah', 'transaksi']	positive
['bagus', 'ini', 'suka', 'eror', 'login', 'mohon', 'baik', 'aplikasi', 'biar', 'mudah']	negative
['gagal', 'daftar', 'verifikasi', 'wajah', 'ikut', 'arah', 'tolong', 'baik', 'aplikasi', 'sulit']	negative
['kasih', 'bintang', 'dulusemoga', 'segara', 'update', 'proses', 'tarik', 'tunai', 'cepat', 'masuk', 'pemberitahuan', 'transaksi', 'transaksi', 'kali', 'saji', 'saldo', 'saldo', 'saldo', 'masuk', 'moga']	neutral
['bagus', 'mudah']	positive
['baik', 'transfer', 'uang', 'enggak', 'nomor', 'rekening', 'baik', 'kalau', 'aplikasi', 'baik', 'wajar', 'keluarga', 'transfer', 'uang', 'kendala', 'nomor', 'rekening', 'baik', 'mohon', 'jelas']	neutral
['jelek', 'banget', 'bayar', 'pakai', 'qris', 'saldo', 'bilang', 'kagak', 'mulu']	negative
['mutasi', 'rekening', 'terang', 'jam', 'transfer', 'mending', 'aplikasi', 'detail', 'mutasi']	neutral
['download', 'saran', 'cs', 'bank', 'log', 'ini', 'aman', 'jam', 'pakai', 'masuk', 'syarat', 'tentu', 'centang', 'tuju', 'muncul', 'tulis', 'sesi', 'harap', 'log', 'ini', 'log', 'ini', 'menu', 'syarat', 'tentu', 'otomatis', 'muncul', 'buka', 'aplikasi', 'hapus', 'data', 'install', 'ulang', 'bagus']	negative
['aplikasi', 'keren', 'mudah', 'simpel', 'cepat', 'tampil', 'segar', 'warna', 'segar', 'oke', 'promonya', 'banyak', 'well', 'done', 'bni']	positive
['fiturnya', 'bagustapi', 'bikin', 'verifikasi', 'pin', 'selalu', 'tulis', 'salah', 'sistem', 'terus', 'verifikasi', 'ulang', 'pin', 'henti', 'situ', 'enggak', 'halaman', 'selanjutnyaini', 'sudah', 'inikendalanya', 'habis', 'foto', 'ktp', 'ngisi', 'nomor', 'kartu', 'habis', 'verifikasi', 'pinbikin', 'pinnah', 'ngisi', 'pin', 'selalu', 'tulis', 'maaf', 'salah', 'sistemterus', 'coba', 'kannah', 'henti', 'situ', 'masuk', 'akun']	neutral
['login', 'sruh', 'login', 'karena', 'sesi', 'habis', 'login', 'suguh', 'sarat', 'tentu', 'guna']	negative
['eror', 'maintenance', 'jam', 'malam', 'enggak', 'baik', 'sih', 'bank', 'kelas', 'bni']	negative
['download', 'wonder', 'by', 'bni', 'verifikasi', 'wajah', 'kok', 'notif', 'verifikasi', 'wajah', 'suruh', 'menunggu', 'besok', 'ulang', 'besok', 'coba', 'notif', 'verifikasi', 'wajah', 'lapor', 'regristasi', 'wonder', 'by', 'bni', 'kartu', 'belokir', 'broo', 'lebaran', 'enggak', 'ambil', 'uwang', 'mudik']	negative
['top', 'up', 'e', 'wallet', 'batas', 'hari', 'mending', 'batas', 'top', 'up']	neutral
['apk', 'simpel', 'tampil', 'fresh', 'mudah', 'mudah', 'transaksi']	positive
['terima', 'kasih', 'sudah', 'apk', 'percaya', 'menyimpan', 'uangg', 'good', 'job']	positive
['lihat', 'ulas', 'senyum', 'lega', 'susah', 'aplikasi', 'keluh', 'aplikasi', 'sudah', 'pakai', 'aplikasi', 'ganti', 'hp', 'login', 'eeh', 'enggak', 'buka', 'itu', 'aplikasi', 'pin', 'sudah', 'benar', 'niat', 'cs', 'kecewa', 'kali', 'enggak', 'ketemu', 'cs', 'satpam', 'nge', 'handel', 'cs', 'tarik', 'uang', 'tabung', 'pindah', 'bank', 'belah', 'full', 'senyum']	negative
['susah', 'login', 'jaring', 'kendala', 'sistem', 'mulu', 'suruh', 'menunggu', 'terus', 'sudah', 'minggu', 'sama', 'beda']	negative
['buruk', 'enggak', 'aplikasi', 'sama', 'dikit', 'ganguan', 'terus']	neutral
['buka', 'rekening', 'wonder', 'susah', 'banget', 'gagal', 'enggak', 'gaji']	neutral
['transaksi', 'mudah', 'cepat', 'bantu']	positive
['bagus', 'mudah', 'aplikasi', 'lambat', 'buka', 'menu', 'lamaharap', 'baru', 'specknya', 'cepat', 'transaksi']	positive
['update', 'suruh', 'nonaktif', 'aksesibilitas', 'ribet', 'untung', 'pakai', 'bni', 'mobile', 'banking', 'haha']	negative
['fast', 'bni', 'mobile', 'banking']	positive
['kayak', 'mbankingnya', 'otp', 'enggak', 'masuk', 'no', 'enggak', 'tau', 'no', 'ngarepnya', 'sistem', 'otp', 'app', 'biar', 'tarik', 'tunai', 'kartu']	neutral
['aplikasi', 'isi', 'token', 'bni', 'ribet', 'install', 'app', 'pokok', 'enak', 'bni', 'mobile', 'bangking', 'transaksi', 'ah', 'payah']	negative
['aplikasi', 'banking', 'bagus', 'fiturnya', 'lengkap', 'mudah']	positive
['saran', 'kasih', 'fitur', 'screenshot', 'screenshot', 'riwayat', 'transaksimutasi', 'enggak']	positive
['tim', 'baik', 'sistem', 'login', 'alami', 'kendala', 'transaksi', 'aplikasi', 'download', 'solusi', 'data', 'terima', 'kasih']	neutral
['nge', 'lag', 'bagaimana', 'urgent', 'mohon', 'perfomanya', 'tingkat', 'bagus', 'aplikaai', 'bni', 'mobile', 'banking']	neutral
['aplikasi', 'henti', 'buka']	neutral
['mudah', 'cepat', 'proses', 'transaksi']	positive
['kasih', 'banget', 'notif', 'sesi', 'login', 'padahal', 'login', 'enak', 'pakai', 'bni', 'mobile', 'banking']	neutral
['aplikasi', 'banget', 'ter', 'buka']	neutral
['sekarang', 'banget', 'erorpling', 'khawtir', 'takut', 'transaksi', 'pembyarn', 'tau', 'masuk', 'susah', 'app']	positive
['cek', 'transaksi', 'cek', 'mutasi', 'rekening', 'lihat', 'saldo', 'pakai', 'tinggal']	neutral
['wondr', 'suka', 'andalin']	positive
['daftar', 'mudah', 'moga', 'guna', 'kendala']	positive
['minggu', 'apk', 'wondr', 'by', 'bni', 'karena', 'transaksi', 'pln', 'via', 'mbangking', 'bni', 'instal', 'apk', 'wondr', 'by', 'bni', 'transaksi', 'pln', 'bni', 'wondr', 'hasil', 'gagal', 'saldo', 'potong', 'apk', 'mbanking', 'bni', 'langsung', 'hapus', 'akun']	negative
['limit', 'ewalletnya', 'banget']	neutral
['sudah', 'pakai', 'aplikasi', 'bagustpi', 'error']	positive
['tolong', 'tingkat', 'fitur', 'tera', 'uang', 'transfer', 'uang', 'transfer', 'mudah', 'riwayat', 'saldo', 'terimakasih']	neutral
['bikin', 'akun', 'verifikasi', 'wajah', 'tulis', 'coba', 'besok', 'tunggu']	neutral
['sumpah', 'enggak', 'aplikasi', 'downloadtrus', 'hilang', 'aplikasi', 'download', 'lagiaktifikasi', 'awaltrus', 'buka', 'akun', 'transaksi', 'pin', 'salahgila', 'enggak', 'tau', 'pin', 'pagi', 'transaksi', 'aman', 'ajapas', 'sore', 'pin', 'salahaneh', 'sumpah']	negative
['kenapa', 'instal', 'apk', 'daftar', 'apk', 'data', 'hilang', 'masuk', 'dari']	neutral
['maret', 'aplikasi', 'suka', 'error', 'enggak']	neutral
['lelet', 'kali', 'kalau', 'pakai', 'paket', 'data', 'buka', 'aplikasi', 'iya', 'tlong', 'baik', 'bos']	positive
['mudah', 'kurang', 'fitur', 'mobile', 'tunai', 'kerepot', 'kartu', 'kadaluarsa']	neutral
['hai', 'kak', 'daftar', 'gagl', 'verifikasi', 'wajah', 'heran']	neutral
['mudah', 'pakai', 'cangih']	positive
['simple', 'tinggal', 'sat', 'set', 'transfer', 'beres']	positive
['alam', 'lupa', 'pin', 'memang', 'bikin', 'kesel', 'lumayan', 'rada', 'kantor', 'bni', 'dbilang', 'reset', 'pin', 'pakai', 'aplikasi', 'wondr', 'benar', 'nolong', 'habis', 'kantor', 'bni', 'antri', 'cs', 'jarang', 'kjadian', 'lupa', 'pin', 'panik', 'benar', 'bikin', 'stres', 'wondr', 'memang', 'the', 'best']	positive
['maintenance', 'mulu', 'orang', 'buru', 'menunggu']	neutral
['mudah', 'login', 'pakai', 'no', 'rek', 'kartu', 'debit', 'mungkin', 'vermuk', 'gagal', 'terus', 'sudah', 'beberapa', 'tuhan', 'gagal', 'terus', 'mentok', 'meminta', 'otp', 'ken', 'banting', 'hp', 'karena', 'payroll', 'enggak', 'pakai', 'model', 'ribet', 'kayak', 'gin']	negative
['bagus', 'appnya', 'cepat', 'dari', 'app', 'sebelumnya', 'fiturnya', 'mas', 'lengkap', 'app', 'tolong', 'lengkap', 'fiturnya', 'salah', 'satu', 'tarik', 'tunai']	positive
['lot', 'maintenance', 'menunggu', 'transfer', 'gaji', 'kantor', 'maintenance', 'perlu', 'desak', 'mesti', 'buru', 'memaksakan', 'launching', 'aplikasi', 'kalo', 'mas', 'belum', 'sempurna', 'pakai', 'banking', 'ngebug', 'kayaknya', 'sudah', 'bisa', 'dipakai', 'gara', 'ada', 'wondr', 'dilema', 'kecewa']	negative
['mudah', 'transaksi']	positive
['transfer', 'gagal', 'qris', 'gagal', 'aneh']	negative
['aplikasi', 'wondrselalu', 'dramaverifikasi', 'wajah', 'minggu', 'enggak', 'beres', 'beresselalu', 'ulang', 'gagal', 'ulang', 'lagisedangkn', 'darurat', 'tolong', 'baik', 'mudah']	neutral
['bintang', 'kak', 'transaksi', 'qris', 'error', 'kak', 'jaring', 'kondisi', 'bagus', 'kak', 'harap', 'baik', 'ya', 'kak']	positive
['enggak', 'transfer', 'eror', 'mulu', 'alas', 'tim', 'baik']	neutral
['layan', 'cepat', 'fitur', 'transaksi', 'uang']	positive
['fitur', 'tarik', 'tunai', 'pakai', 'wondr', 'belum', 'cepat', 'edit', 'langsung', 'balas', 'admin', 'bni', 'terimakasih', 'info', 'karena', 'mobile', 'tunai', 'sudah', 'wondr', 'wondr', 'bni', 'aplikasi', 'bawa', 'surga']	positive
['aplikasi', 'tampil', 'kekinianuiux', 'mudah', 'paham', 'simpel']	positive
['fiturnya', 'deploy', 'fitur', 'tarik', 'tunai', 'beli', 'reksadana', 'lengkap', 'update', 'periksa', 'transaksi', 'belijual', 'grafik', 'mending', 'pakai', 'aplikasi']	neutral
['deh', 'pakai', 'wondr', 'bni', 'ganti', 'hp', 'hp', 'masuk', 'gagal', 'terang', 'masuk', 'kreteria', 'wondr', 'begitu', 'deh', 'berapa', 'kali', 'coba', 'tetap', 'gagal', 'solusi']	neutral
['rekening', 'dorman', 'aktifin', 'bank', 'tutup', 'malas']	negative
['cepat', 'efisien']	positive
['loading', 'qris']	negative
['mohon', 'bantu', 'kak', 'aplikasi', 'kadang', 'suka', 'kak']	neutral
['aplikasi', 'wondry', 'reksa', 'dana', 'ribu', 'an', 'cocok', 'reksa', 'dana', 'uang', 'minim', 'rekomendasi']	positive
['bug', 'login', 'aplikasi', 'masuk', 'aplikasi', 'terang', 'syarat', 'tentu', 'terus', 'checklist', 'muncul', 'sesi', 'silah', 'login', 'terus', 'mohon', 'fix', 'user', 'nyaman', 'aplikasi']	neutral
['praktis', 'tampil', 'tarik', 'kendala']	positive
['enggak bisa', 'buka', 'tulis', 'daftar', 'menu', 'login', 'daftar', 'penuh', 'pakai', 'transaksi', 'beli', 'token', 'aplikasi', 'masuk', 'daftar', 'menu', 'loginnya']	negative
['kasih', 'bintang', 'karena', 'tarik', 'tunai', 'enggak', 'kode', 'otp', 'enggak', 'masuk', 'sms', 'karena', 'enggak', 'pulsa', 'mesti', 'enggak', 'otp', 'lewt', 'sms', 'kode', 'angka', 'nomor', 'telpon', 'contoh', 'aplikasi', 'belah', 'mudah']	negative
['mudah', 'trsnsaksi']	positive
